title,description,url,text_clean
Blake Cullen: Middlesex bowler signs new deal until 2024,"Middlesex fast bowler Blake Cullen signs a new contract, which will keep him with the county until the end of 2024.",https://www.bbc.co.uk/sport/cricket/57997360,"['blake', 'cullen', 'middlesex', 'bowler', 'signs', 'new', 'deal', 'fast', 'bowler', 'blake', 'cullen', 'signs', 'new', 'contract', 'keep', 'county', 'end']"
Man on scooter steals millions from upmarket Paris jeweller,The middle-aged armed robber targets a store in an upmarket area of the French capital.,https://www.bbc.co.uk/news/world-europe-57995190,"['man', 'scooter', 'steals', 'millions', 'upmarket', 'paris', 'armed', 'robber', 'targets', 'store', 'upmarket', 'area', 'french', 'capital']"
Macron says France 'owes debt' to Polynesia over nuclear tests,"French President spoke while visiting French island territories in Pacific. France has carried out over 200 nuclear tests across the region. Also, US Secretary of State Antony Blinken says Afghanistan risks becoming 'pariah state' as Taliban continue to seize…",https://www.bbc.co.uk/programmes/p09qnt20,"['macron', 'says', 'france', 'debt', 'polynesia', 'nuclear', 'president', 'spoke', 'visiting', 'french', 'island', 'territories', 'pacific', 'france', 'carried', 'nuclear', 'tests', 'across', 'region', 'also', 'us', 'secretary', 'state', 'antony', 'blinken', 'says', 'afghanistan', 'risks', 'becoming', 'state', 'taliban', 'continue']"
Simone Biles: What are the twisties in gymnastics?,"US gymnast Simone Biles reportedly said she was ""having a little bit of the twisties"".",https://www.bbc.co.uk/news/world-us-canada-57986166,"['simone', 'biles', 'twisties', 'gymnastics', 'gymnast', 'simone', 'biles', 'reportedly', 'said', 'little', 'bit', 'twisties']"
Trafford General: Lightning strike sets hospital roof on fire,Some patients and staff are evacuated as fire crews tackle the blaze at Trafford General Hospital.,https://www.bbc.co.uk/news/uk-england-manchester-58002628,"['trafford', 'general', 'lightning', 'strike', 'sets', 'hospital', 'roof', 'patients', 'staff', 'evacuated', 'fire', 'crews', 'tackle', 'blaze', 'trafford', 'general', 'hospital']"
Climber rescued after falling 50ft from Bullers of Buchan cliffs,The incident happened near Bullers of Buchan in Aberdeenshire amid fog and thunder and lightning storms.,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-58001146,"['climber', 'rescued', 'falling', 'bullers', 'buchan', 'incident', 'happened', 'near', 'bullers', 'buchan', 'aberdeenshire', 'amid', 'fog', 'thunder', 'lightning', 'storms']"
Former eBay supervisor jailed for cyber-stalking critics,A former police captain turned eBay employee harassed critics of the online-auction company.,https://www.bbc.co.uk/news/technology-57997117,"['former', 'ebay', 'supervisor', 'jailed', 'former', 'police', 'captain', 'turned', 'ebay', 'employee', 'harassed', 'critics', 'company']"
Remington: US gunmaker offers $33m to Sandy Hook shooting victims,Victims' families from Sandy Hook elementary school sued Remington for the sale of the rifle.,https://www.bbc.co.uk/news/world-us-canada-58001480,"['remington', 'us', 'gunmaker', 'offers', 'sandy', 'hook', 'shooting', 'families', 'sandy', 'hook', 'elementary', 'school', 'sued', 'remington', 'sale', 'rifle']"
Price tag for new flagship royal yacht could hit £250m,"The defence secretary confirms the cost of the new ""floating embassy"" could be £100m higher than expected.",https://www.bbc.co.uk/news/uk-politics-58002977,"['price', 'tag', 'new', 'flagship', 'royal', 'yacht', 'could', 'hit', 'defence', 'secretary', 'confirms', 'cost', 'new', 'floating', 'embassy', 'could', 'higher', 'expected']"
Kittens saved from Galashiels skip adopted by rescuer,"Willie Hay says he felt ""compelled"" to take one of the litter he spotted at a waste processing plant.",https://www.bbc.co.uk/news/uk-scotland-south-scotland-57999917,"['kittens', 'saved', 'galashiels', 'skip', 'adopted', 'hay', 'says', 'felt', 'compelled', 'take', 'one', 'litter', 'spotted', 'waste', 'processing', 'plant']"
Aurora Galli: Everton sign former Juventus midfielder on two-year deal,Everton sign former Juventus midfielder Aurora Galli on a two-year deal.,https://www.bbc.co.uk/sport/football/58001226,"['aurora', 'galli', 'everton', 'sign', 'former', 'juventus', 'midfielder', 'sign', 'former', 'juventus', 'midfielder', 'aurora', 'galli', 'deal']"
The Hundred: Bad weather wipes out Manchester Originals v Northern Superchargers,Manchester Originals match against Northern Superchargers in the women's Hundred is abandoned without a ball being bowled.,https://www.bbc.co.uk/sport/cricket/58003159,"['hundred', 'bad', 'weather', 'wipes', 'manchester', 'originals', 'v', 'northern', 'originals', 'match', 'northern', 'superchargers', 'women', 'hundred', 'abandoned', 'without', 'ball', 'bowled']"
Woman swapped diamonds for pebbles in London gem heist,Lulu Lakatos has been found guilty of stealing diamonds worth £4.2m from a Mayfair jewellers.,https://www.bbc.co.uk/news/uk-england-london-58000507,"['woman', 'swapped', 'diamonds', 'pebbles', 'london', 'gem', 'lakatos', 'found', 'guilty', 'stealing', 'diamonds', 'worth', 'mayfair', 'jewellers']"
Aerial dancers enjoy striking Honister sunrise performance,"Three aerial dancers suspend themselves from 1,000ft (305m) up for a routine in the Lake District.",https://www.bbc.co.uk/news/av/uk-england-cumbria-58002734,"['aerial', 'dancers', 'enjoy', 'striking', 'honister', 'sunrise', 'aerial', 'dancers', 'suspend', 'routine', 'lake', 'district']"
Russia and the US revive arms control talks,"Senior officials from Russia and the United States meet in Geneva to kickstart talks on arms control negotiations.

Also in the programme: heavy rains hit Rohingya refugee camps in Bangladesh; and president Macron visits French Polynesia.

(Picture: The ""Admi…",https://www.bbc.co.uk/programmes/w172xv56sxwnzzj,"['russia', 'us', 'revive', 'arms', 'control', 'officials', 'russia', 'united', 'states', 'meet', 'geneva', 'kickstart', 'talks', 'arms', 'control', 'negotiations', 'also', 'programme', 'heavy', 'rains', 'hit', 'rohingya', 'refugee', 'camps', 'bangladesh', 'president', 'macron', 'visits', 'french', 'polynesia', 'picture']"
Ofcom appoints online safety head to take on big tech,Anna-Sophie Harling will have responsibility over how big technology companies regulate harmful speech.,https://www.bbc.co.uk/news/technology-57996909,"['ofcom', 'appoints', 'online', 'safety', 'head', 'take', 'big', 'harling', 'responsibility', 'big', 'technology', 'companies', 'regulate', 'harmful', 'speech']"
The Scottish mice helping to rewild Ealing,Tiny harvest mice are being exported from East Kilbride to Ealing to help with a rewilding project.,https://www.bbc.co.uk/news/av/uk-scotland-58002484,"['scottish', 'mice', 'helping', 'rewild', 'harvest', 'mice', 'exported', 'east', 'kilbride', 'ealing', 'help', 'rewilding', 'project']"
Shapps on opening up England to visitors from US and Europe,"The government has tried to ""err on the side of caution and safety"" on opening up borders to visitors from abroad, says the transport secretary.",https://www.bbc.co.uk/news/av/uk-politics-58003453,"['shapps', 'opening', 'england', 'visitors', 'us', 'government', 'tried', 'err', 'side', 'caution', 'safety', 'opening', 'borders', 'visitors', 'abroad', 'says', 'transport', 'secretary']"
Covid in Scotland: No decision on travel quarantine rules,It comes after the UK government said fully vaccinated visitors from the EU or US will not need to isolate in England.,https://www.bbc.co.uk/news/uk-scotland-58001540,"['covid', 'scotland', 'decision', 'travel', 'quarantine', 'comes', 'uk', 'government', 'said', 'fully', 'vaccinated', 'visitors', 'eu', 'us', 'need', 'isolate', 'england']"
"Richmond School teacher trampled to death by cows, inquest hears",David Clark died after being trampled by a herd of cows while walking his dogs in North Yorkshire.,https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-57999964,"['richmond', 'school', 'teacher', 'trampled', 'death', 'cows', 'inquest', 'clark', 'died', 'trampled', 'herd', 'cows', 'walking', 'dogs', 'north', 'yorkshire']"
Norwich City cancel Coventry pre-season friendly because of Covid-19 cases,Norwich's pre-season match at Championship side Coventry is cancelled because of a number of coronavirus cases in the Canaries' squad.,https://www.bbc.co.uk/sport/football/58002054,"['norwich', 'city', 'cancel', 'coventry', 'friendly', 'match', 'championship', 'side', 'coventry', 'cancelled', 'number', 'coronavirus', 'cases', 'canaries', 'squad']"
Tokyo Olympics: Matt Richards’ parents ‘overwhelmed’ by gold medal,"""We're just delighted for him"", says Matt Richards' mother Amanda.",https://www.bbc.co.uk/news/av/uk-wales-57999903,"['tokyo', 'olympics', 'matt', 'richards', 'parents', 'overwhelmed', 'gold', 'medal', 'delighted', 'says', 'matt', 'richards', 'mother', 'amanda']"
Tokyo Olympics: Charlotte Dujardin wins bronze in the individual dressage - her sixth Olympic medal,Charlotte Dujardin wins bronze in the individual dressage and becomes Great Britain's most decorated female Olympian with six medals.,https://www.bbc.co.uk/sport/av/olympics/57998205,"['tokyo', 'olympics', 'charlotte', 'dujardin', 'wins', 'bronze', 'individual', 'dressage', 'sixth', 'olympic', 'dujardin', 'wins', 'bronze', 'individual', 'dressage', 'becomes', 'great', 'britain', 'decorated', 'female', 'olympian', 'six', 'medals']"
Raphael Varane: Does defender mean Man Utd are Premier League title contenders?,Virgil van Dijk and Ruben Dias helped Liverpool and Manchester City to Premier League glory. Can Raphael Varane make a similar impact at Old Trafford?,https://www.bbc.co.uk/sport/football/57981122,"['raphael', 'varane', 'defender', 'mean', 'man', 'utd', 'premier', 'league', 'title', 'contenders', 'van', 'dijk', 'ruben', 'dias', 'helped', 'liverpool', 'manchester', 'city', 'premier', 'league', 'glory', 'raphael', 'varane', 'make', 'similar', 'impact', 'old', 'trafford']"
Man arrested over murder of Victoria Hall in 1999,"Victoria Hall, 17, was abducted and killed on her way home from a nightclub in Suffolk 21 years ago.",https://www.bbc.co.uk/news/uk-england-suffolk-58002514,"['man', 'arrested', 'murder', 'victoria', 'hall', 'hall', 'abducted', 'killed', 'way', 'home', 'nightclub', 'suffolk', 'years', 'ago']"
Malawi’s president Lazarus Chakwera defends bringing family to London summit,Malawi’s president has brought family members on a UK trip but says they were needed for the event.,https://www.bbc.co.uk/news/av/world-africa-57999922,"['malawi', 'president', 'lazarus', 'chakwera', 'defends', 'bringing', 'family', 'london', 'president', 'brought', 'family', 'members', 'uk', 'trip', 'says', 'needed', 'event']"
Tokyo Olympics: Cyclist Masomah Ali Zada is a symbol of hope and inspiration,Cyclist Masomah Ali Zada is a symbol of hope for thousands of women across the globe who are not even allowed to ride a bike.,https://www.bbc.co.uk/sport/olympics/57994322,"['tokyo', 'olympics', 'cyclist', 'masomah', 'ali', 'zada', 'symbol', 'hope', 'masomah', 'ali', 'zada', 'symbol', 'hope', 'thousands', 'women', 'across', 'globe', 'even', 'allowed', 'ride', 'bike']"
Channel crossings: RNLI chief hits out over migrant rescue abuse,The RNLI boss spoke out after it emerged lifeboat crews were being heckled for rescuing migrants.,https://www.bbc.co.uk/news/uk-england-kent-57999224,"['channel', 'crossings', 'rnli', 'chief', 'hits', 'migrant', 'rescue', 'rnli', 'boss', 'spoke', 'emerged', 'lifeboat', 'crews', 'heckled', 'rescuing', 'migrants']"
Liam Campbell: Omagh suspect to be extradited to Lithuania over Real IRA weapons,Liam Campbell's appeal against extradition to face weapons smuggling charges is dismissed.,https://www.bbc.co.uk/news/world-europe-58000853,"['liam', 'campbell', 'omagh', 'suspect', 'extradited', 'lithuania', 'real', 'ira', 'campbell', 'appeal', 'extradition', 'face', 'weapons', 'smuggling', 'charges', 'dismissed']"
London congestion charge rise to be made permanent,The charge will stay 30% higher and apply at weekends but evening hours will be cut in TfL's plans.,https://www.bbc.co.uk/news/uk-england-london-58000749,"['london', 'congestion', 'charge', 'rise', 'made', 'charge', 'stay', 'higher', 'apply', 'weekends', 'evening', 'hours', 'cut', 'tfl', 'plans']"
Covid-19: The pandemic explored in maps and data,Political scientist Dr Robert Muggah looks at the effects of the pandemic and national lockdowns.,https://www.bbc.co.uk/news/av/technology-58001206,"['pandemic', 'explored', 'maps', 'scientist', 'dr', 'robert', 'muggah', 'looks', 'effects', 'pandemic', 'national', 'lockdowns']"
Chelsea fans will have to show full vaccination proof or negative Covid-19 test to attend games,Chelsea say fans attending their home games will need to prove they have been fully vaccinated or show evidence of a negative Covid-19 lateral flow test.,https://www.bbc.co.uk/sport/football/58000003,"['chelsea', 'fans', 'show', 'full', 'vaccination', 'proof', 'negative', 'test', 'attend', 'say', 'fans', 'attending', 'home', 'games', 'need', 'prove', 'fully', 'vaccinated', 'show', 'evidence', 'negative', 'lateral', 'flow', 'test']"
Karen Bardsley: Manchester City keeper wanted to fall back in love with football,"England goalkeeper Karen Bardsley describes Manchester City as her ""home"" after signing a one-year contract extension.",https://www.bbc.co.uk/sport/av/football/58001285,"['karen', 'bardsley', 'manchester', 'city', 'keeper', 'wanted', 'fall', 'back', 'love', 'goalkeeper', 'karen', 'bardsley', 'describes', 'manchester', 'city', 'home', 'signing', 'contract', 'extension']"
The Hundred - London Spirit v Trent Rockets: Dropped catches benefit batters,Batters from both sides profit from dropped catches as Trent Rockets set a record women's Hundred total of 151-4 in an 18-run victory over London Spirit at Lord's.,https://www.bbc.co.uk/sport/av/cricket/58016693,"['hundred', 'london', 'spirit', 'v', 'trent', 'rockets', 'dropped', 'catches', 'benefit', 'sides', 'profit', 'dropped', 'catches', 'trent', 'rockets', 'set', 'record', 'women', 'hundred', 'total', 'victory', 'london', 'spirit', 'lord']"
